product_name	no_of_stars	review_title	review_date	review_place	review_helpful	review_body
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	best lube	2018-11-19	India		   i am using it in my avenger 150 and i this this is the best chain lube ever because i ride my bike everyday to reach my office so daily besis i ride my bike aprox 15-21 km and if i use this chain lube 1 time i can reide my bike more then one month. i use this chain lube becuse dust doesent stik with it hence go for it 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Excellent Product	2019-02-17	India	2	   The best chain lube for bikes... 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Great product but expensive	2018-08-10	India		   Great product. Very effectively lubricates bike chains and reduces chain noise. The throw out of lube is very less  when chain rotates. So everything remains clean. But quite expensive. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Superb	2019-01-16	India		   Go for it we only have two choices in the market as of now one is motul and second one is 3m both are good and motul is trusted since years superb 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	2	Product is good no leakage. Nozzle tube not included	2018-10-01	India		   Received in good condition today and  i did not get the long nozzle tube along withh it. it is not included in this package. according to me it is very discouraging that the nozzle tube is the most essential part to lubricate chain. The tube is also displayed in Product Picture.  i will write another rivew after the usage of lube. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Okay product when used on clean chain.	2018-12-23	India		   Works as advertised. However you must use a chain cleaner before using it, otherwise it will make the chain a sticky magnet for dirt. Use it only on a clean chain. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Best lubricant	2019-03-13	India		   Motul c2 chain lubes are the best lubricant. I personally use motul chain lubes on my motorcycle and you can instantly feel the change in smoothness of the ride. Best chain lube and you need to lube your motorcycle chain every 500kms to get best feel in ride. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	perfectly lube the chain	2019-04-19	India		   don't use this chain lube in rainy season as it will rust the chain very fast else its a best chain lube available in the market 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Worst packaging	2016-12-26	India	4	   Came in a wordy package possible. Can cap was opened and the oil was all over the package. Can should have been secured but was left open in a big cover. Since it's flammable it cannot be returned as well. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Best chain spray	2019-06-12	India		   Best chain spray for open chain bikes.It gets clinged to chain for long time.The chain noise reduces once you use the spray. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Horrible	2018-11-14	India		   Received very old bottle. I have used Motul chain lube before (purchased from local store), but this product i received is very bad. Too much sticky and makes noise from chain sprocket set after application. Might be a counterfeit/old product.Advice : Please buy from local store. You will get fresh piece from local store at same price. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good choice for bike	2019-01-25	India		   Good quality and very useful for chain lubricant. Easy to use and just spray it . Received original product. Thanks for seller and amazon. The packing was good . 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Most recommended chain spray for o ring chains	2018-07-30	India		   Cheaper than in retail stores.Product is well known for its performance. Perfect for open cased o ring chains and keeps the chain quiter than most other oils 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Does not last long and too sticky and expensive	2019-01-30	India	One	   Does not last long, too sticky and mess up the bike and does not last long 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Insreases life of chain sprocket.	2019-11-16	India		   Best lube to use for bike chain. Keeps the chain lubricated for longer time than regular oil. But make sure you don’t over lubricate the chain or else it stains the spokes/ rim of bike. Don’t use the bike for atlest 5-6 hrs after spraying. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Not usable for RE bikes.	2019-09-11	India		   I buy it for royal enfield classic 350.Before it i used official lubricant of RE which to coastly, then i purchased it.But it disappointed me as its quality is too cheap in compare to RE lubricant.Not recommended to buy. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Serves the purpose	2020-01-14	India		   It's a sticky, oily substance which literally sticks to the applied surface leaving no oil dripping from the applied surface.I could feel the reduction in chain noise after application as my chain was not lubricated from 3 years. Serves the purpose. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Wrong Cap	2019-06-05	India		   Cap of some bigger can has been substituted in place of original cap as can be seen in photos of product received. Can't say about product's originality 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good quality	2019-03-05	India		   Apply less spray on chains . Do not overspray . Good quality and results are good if it is sprayed with recommended quantity 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Product is over priced as I get a new chain sprocket at the cost of two of these cans	2018-09-23	India		   I feel this product is over priced as I get a new chain sprocket at the cost of two of these cans. Hence I switched over to WD-40 spray instead. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Best chain spray	2020-01-09	India		   Good product .. I use it on pulsar 220 .. good tackiness and lubrication.. retains on chain for a longer time .chain definitely gets well lubricated 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Sticks Chain	2018-11-22	India		   pros1) sticks chain nicelycons1)it can be a con too since it is sticky it is attracting small dust particles easily, which i fear can be bad for long life of chain...(i may be wrong in this case) 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good for all	2019-10-17	India		   It’s better than others that I tried before. The only fault I found that, It is spreading all around while applying. Can be make more comfortable with a long nozzle. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	The best one can get....	2019-08-14	India		   Just original & perfect for my bike...Used several brands but this one is ultimate... buying for the second time.... 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Motul C2 Chain Lube wow super	2019-05-18	India		   Motul C2 Chain Lube wow super clean I am very happy my bike is very smooth noise nothank you for Amazon delivery 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	2	Motul need Improvements	2019-10-26	India		   Now days Lube quality not up to the MarkIt's easily vaporized before 200 to 250 KMAlso Lube has bocome thin & due to that spray the lube on sprocket not an easy task 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	2	Not as per the brand name	2019-07-28	India		   I had applied this before rainy season on my brand new bike but within 6 raining my bike chain get rusted and i observe that this lubricant is not working after 300 kilometers. Actually it's even not there after 300 kilometers 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	It sticks..it is the best	2020-07-29	India		   Best chain lube..compared with RE own one..Motul one doesnt spead much to all over your bike. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	super great deal, and very latest prodcut.	2017-08-19	India	3	   super great deal, and very latest prodcut. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Awesome product superior quality	2019-02-21	India		   Amazing product worth for money 498₹ I buy it from Amazon awesome product recommend to buy this and I amazed that it is a product of Yamaha lube had a good thing is that I have Yamaha FZ 250 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Ek no.	2018-12-28	India		   Absolutely perfect product, nothing can be better than this. Although a little costly but can be used for more than 1.5 year. So worth buying. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Waste of money and effort. Can't use for Royal Enfield Classic 350.	2019-04-28	India		   Worst product! Doesn't serve the purpose for Royal Enfield Classic 350.It damaged the chain as well. Better go for the normal Grease. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	So far so good	2019-07-28	India		   The product does the job. I have noticed that the friction on chains have reduced and the power delivery has increased a bit. DOES THE JOB 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Check it before using	2019-02-13	India		   Cheated by sending C1 instead of C2. Since C1 is less moving stock, may be they tried to slide it out.After finishing my previous can, when i started to use it, thats when I noticed its C1. 
